id_cliente,id_transaccion,fecha,tipo_producto,monto,moneda,tasa_interes,plazo_dias,canal,estado,sucursal,nombre,tipo_documento,numero_documento,ciudad,segmento,fecha_alta,activo,contacto_email,contacto_telefono,productos_str
1013,500344,2024-12-03,Cuenta Corriente,14459870.90,NULL,,,Oficina,Aprobada,Bucaramanga,Camila Ortiz,CC,107445646,Pereira,Premium,2019-10-04,false,,"",CDT | Cuenta Corriente | Credito
1038,500348,2025-04-16,Cuenta Corriente,2330016.00,COP,,,Cajero,Pendiente,Bucaramanga,Diego Torres,NIT,1054729284,Cali,Premium,2019-08-24,true,diego.torres@empresa.com.co,3183697021,Credito | Cuenta Ahorros
1050,500261,2024-08-23,Cuenta Ahorros,7743272.00,COP,,,App,Aprobada,Bogota,Inversiones El Roble Sas,NIT,843374700-0,Bogota,,2023-06-08,false,inversiones.el.roble.sas@hotmail.com,6087257455,""
1028,500263,2024-11-18,CDT,35512763.00,COP,12.700000,,App,Pendiente,Bogota,Juan Perez,NIT,631851520,Pereira,Premium,2019-03-27,true,juan.perez@outlook.com,3106763370,Credito
1049,500248,2024-10-24,Credito,45815428.00,COP,12.700000,,Cajero,Pendiente,Medellin,Tecnosoluciones Sas,NIT,804895887-9,Cali,Empresarial,2019-06-25,true,,,CDT
1020,500297,2024-11-26,Cuenta Ahorros,1989322.00,COP,,,Web,Aprobada,Bucaramanga,Ana Maria Rojas,NIT,876641426,Pereira,Premium,2021-12-14,false,ana.maria.rojas@empresa.com.co,3107217439,CDT
1034,500009,2024-07-14,Cuenta Corriente,6084361.00,COP,,,App,Aprobada,Barranquilla,María José Álvarez,CC,446377174,Barranquilla,,2023-05-10,true,maria.jose.alvarez@gmail.com,3185319380,Cuenta Corriente
1028,500320,2024-07-15,Cuenta Ahorros,13067055.00,COP,,,Web,Aprobada,Cartagena,Juan Perez,NIT,631851520,Pereira,Premium,2019-03-27,true,juan.perez@outlook.com,3106763370,Credito
1039,500054,2024-08-16,CDT,34248242.00,COP,11.490000,,App,Rechazada,Barranquilla,Carlos Gomez,,,Bogota,Personal,2021-02-01,false,,,Cuenta Corriente
1046,500176,2024-05-15,Cuenta Ahorros,1712832.25,COP,,,Cajero,Rechazada,Cali,Agroexportadora Valle,NIT,895639767-7,Cartagena,PYME,2020-01-12,true,,3100851835,CDT | Credito | Cuenta Corriente
1030,500125,2024-02-06,Cuenta Ahorros,9819006.00,COP,,,Cajero,Aprobada,Medellin,Sofia Ramirez,NIT,530802345,Bogota,Premium,2022-12-11,false,sofia.ramirez@outlook.com,3238952955,Credito
1026,500103,2024-11-28,CDT,40484475.00,COP,9.100000,,App,Aprobada,Cali,Gabriela Nino,CC,309617176,Cucuta,Premium,2019-07-13,false,gabriela.nino@empresa.com.co,6022113244,CDT
1005,500130,2024-02-01,Cuenta Corriente,13623446.50,COP,,,Cajero,Pendiente,Bogota,Jorge Mendoza,NIT,151504661,Barranquilla,Premium,2022-08-09,false,,3187164926,Credito | Cuenta Ahorros
1045,500381,2024-06-20,Cuenta Ahorros,10428372.00,COP,,,App,Pendiente,Medellin,Tecnosoluciones Sas,NIT,895649166-7,Cali,Empresarial,2019-01-23,false,tecnosoluciones.sas@hotmail.com,"",Credito | Cuenta Ahorros
1034,500319,2024-08-26,Cuenta Ahorros,,COP,,,App,Pendiente,Medellin,María José Álvarez,CC,446377174,Barranquilla,,2023-05-10,true,maria.jose.alvarez@gmail.com,3185319380,Cuenta Corriente
1032,500194,2024-07-10,Cuenta Ahorros,4921055.00,COP,,,App,Rechazada,Bogota,Sofia Ramirez,CC,134869286,Bogota,Personal,2023-06-01,true,,,""
1034,500092,2024-12-27,CDT,3833.40,USD,,180,Cajero,Aprobada,Cartagena,María José Álvarez,CC,446377174,Barranquilla,,2023-05-10,true,maria.jose.alvarez@gmail.com,3185319380,Cuenta Corriente
1016,500004,2024-07-04,Cuenta Ahorros,,NULL,,,Oficina,Pendiente,Medellin,Nicolas Romero,CC,907703101,Bogota,Premium,2021-07-22,false,,,Credito | Cuenta Ahorros | CDT
1029,500037,2024-12-04,Cuenta Ahorros,2841745.25,COP,,,Oficina,Rechazada,Bogota,Camila Ortiz,NIT,992161337,Cali,Premium,2021-03-22,true,camila.ortiz@gmail.com,3197030144,Credito
1037,500002,2024-06-25,Cuenta Ahorros,11604150.00,COP,,,Cajero,Aprobada,Cali,Gabriela Nino,CC,907258312,Cucuta,Personal,2019-02-12,true,,3247898621,""
1028,500034,2024-10-06,CDT,7984.52,USD,9.250000,,Cajero,Aprobada,Bogota,Juan Perez,NIT,631851520,Pereira,Premium,2019-03-27,true,juan.perez@outlook.com,3106763370,Credito
1012,500140,2024-12-08,Cuenta Ahorros,11427022.00,COP,,,App,Pendiente,,Sofia Ramirez,NIT,835079380,Cucuta,Premium,2022-09-05,true,sofia.ramirez@empresa.com.co,3244932334,Cuenta Corriente | CDT
1047,500352,2024-05-24,Cuenta Corriente,4529400.00,COP,,,App,Pendiente,Barranquilla,Logistica Express Sa,NIT,871027971-2,Barranquilla,Empresarial,2022-07-03,true,,,""
9999,500076,2024-05-27,CDT,48473995.00,COP,10.200000,,Cajero,Rechazada,,No identificado,,,,,,,,,""
1041,500222,2024-06-17,Cuenta Corriente,2695922.00,COP,,,Oficina,Pendiente,Barranquilla,Textiles Del Caribe S.a.,NIT,880804498-2,Bogota,Empresarial,2021-04-18,true,textiles.del.caribe.s.a.@outlook.com,3293912594,Cuenta Corriente | CDT
1018,500256,2024-10-28,Cuenta Corriente,13208260.00,COP,,,Oficina,Aprobada,Barranquilla,Valentina Ruiz,CC,889034069,Barranquilla,Premium,2019-06-16,true,valentina.ruiz@outlook.com,3148717954,Cuenta Corriente | CDT | Cuenta Ahorros
1017,500094,2024-09-21,Cuenta Corriente,8019130.00,COP,,,Web,Aprobada,Bucaramanga,Carlos Gomez,NIT,372704373,Bogota,,2021-09-24,false,carlos.gomez@empresa.com.co,3168641959,""
1013,500202,2024-11-21,Cuenta Ahorros,13587245.00,COP,,,Web,Aprobada,Barranquilla,Camila Ortiz,CC,107445646,Pereira,Premium,2019-10-04,false,,"",CDT | Cuenta Corriente | Credito
1011,500305,2024-04-02,CDT,56479255.90,COP,11.300000,,Cajero,Aprobada,Cali,Santiago Vargas,NIT,339147326,Cali,Premium,2022-11-27,false,,6025607689,Cuenta Corriente
1008,500065,2024-05-17,CDT,,NULL,,,Cajero,Aprobada,Cartagena,Lucia Fernandez,CC,450758146,Bogota,Premium,2022-08-07,true,,3269076238,Credito | Cuenta Ahorros
1001,500007,2024-02-18,Cuenta Corriente,23973.97,USD,,,Web,Rechazada,Bogota,María José Álvarez,CC,183324205,Cali,Premium,2023-10-22,false,maria.jose.alvarez@hotmail.com,3255808277,Credito | CDT | Cuenta Ahorros
1031,500258,2024-02-21,Cuenta Corriente,8027906.00,COP,,,Cajero,Rechazada,Bogota,Laura Gonzalez,CC,678341010,Cali,Personal,2019-06-16,false,,3139507237,CDT
1040,500314,2024-11-17,Cuenta Ahorros,6551971.00,COP,,,App,Aprobada,Barranquilla,Camila Ortiz,,,Cali,,2020-05-03,true,,3118233229,Credito | Cuenta Corriente | CDT
1015,500040,2024-01-11,Cuenta Ahorros,9288330.00,COP,,,Web,Pendiente,Bucaramanga,Daniela Suarez,CC,81551884,Bogota,Personal,2019-07-23,false,,,Cuenta Ahorros
1029,500217,2024-03-26,Credito,18391218.00,COP,12.200000,360,Cajero,Pendiente,,Camila Ortiz,NIT,992161337,Cali,Premium,2021-03-22,true,camila.ortiz@gmail.com,3197030144,Credito
1002,500184,2024-04-10,Cuenta Ahorros,11195721.25,COP,,,Cajero,Pendiente,Bogota,Daniela Suarez,CC,670318744,Bogota,Personal,2021-02-02,true,,3286791978,Cuenta Ahorros | CDT
1014,500197,2024-03-13,Credito,46793519.00,COP,10.600000,,Web,Aprobada,Medellin,Santiago Vargas,NIT,291311700,Cali,Personal,2019-01-11,true,,,Credito | CDT | Cuenta Ahorros
1044,500045,2024-05-19,CDT,79062312.00,NULL,12.000000,,Cajero,Rechazada,Bucaramanga,Alimentos La Cosecha,NIT,806768972-4,Cali,Empresarial,2019-11-26,true,,,Cuenta Corriente | CDT | Credito
1049,500363,2023-10-26,Cuenta Ahorros,657692.00,COP,,,App,Pendiente,Bucaramanga,Tecnosoluciones Sas,NIT,804895887-9,Cali,Empresarial,2019-06-25,true,,,CDT
1027,500003,2024-04-09,CDT,5961774.00,NULL,,,Oficina,Pendiente,Barranquilla,Isabella Diaz,CC,1044350751,Barranquilla,Personal,2019-12-24,true,isabella.diaz@empresa.com.co,3136487687,CDT | Cuenta Ahorros | Credito
1036,500029,2024-09-20,Credito,101135416.00,COP,8.530000,,Web,Aprobada,,Felipe Cardenas,NIT,382543348,Cali,Premium,2022-12-12,true,felipe.cardenas@hotmail.com,6062906603,CDT | Credito | Cuenta Ahorros
1043,500333,2024-03-19,CDT,79054529.00,COP,13.700000,365,App,Rechazada,,Logistica Express Sa,NIT,864182544-0,Medellin,Empresarial,2019-12-28,true,logistica.express.sa@empresa.com.co,3128424100,Cuenta Ahorros | Credito | Cuenta Corriente
1001,500296,2024-06-03,Cuenta Corriente,10429189.00,COP,,,Web,Aprobada,Medellin,María José Álvarez,CC,183324205,Cali,Premium,2023-10-22,false,maria.jose.alvarez@hotmail.com,3255808277,Credito | CDT | Cuenta Ahorros
1001,500138,2024-05-01,CDT,7996143.00,COP,12.000000,,App,Pendiente,Medellin,María José Álvarez,CC,183324205,Cali,Premium,2023-10-22,false,maria.jose.alvarez@hotmail.com,3255808277,Credito | CDT | Cuenta Ahorros
1043,500087,2024-09-08,Cuenta Ahorros,9592.91,USD,,,App,Rechazada,Bogota,Logistica Express Sa,NIT,864182544-0,Medellin,Empresarial,2019-12-28,true,logistica.express.sa@empresa.com.co,3128424100,Cuenta Ahorros | Credito | Cuenta Corriente
1023,500105,2024-12-10,Credito,59033122.00,COP,11.600000,,Web,Pendiente,Bogota,Gabriela Nino,NIT,200660305,Cucuta,Personal,2023-11-11,false,gabriela.nino@outlook.com,6035151432,CDT | Credito | Cuenta Corriente
1002,500414,2024-09-06,Credito,,COP,13.500000,,App,Rechazada,Barranquilla,Daniela Suarez,CC,670318744,Bogota,Personal,2021-02-02,true,,3286791978,Cuenta Ahorros | CDT
1048,500188,2024-10-10,Cuenta Corriente,11463110.00,COP,,,Oficina,Aprobada,Cali,Tecnosoluciones Sas,NIT,835108164-6,Bogota,Empresarial,2019-08-28,false,tecnosoluciones.sas@gmail.com,3255204815,CDT | Cuenta Ahorros
1032,500167,2024-06-19,CDT,,COP,,360,Oficina,Pendiente,Cali,Sofia Ramirez,CC,134869286,Bogota,Personal,2023-06-01,true,,,""
1049,500341,2024-07-06,Cuenta Ahorros,11097696.00,COP,,,Oficina,Pendiente,Cartagena,Tecnosoluciones Sas,NIT,804895887-9,Cali,Empresarial,2019-06-25,true,,,CDT
1027,500364,2024-07-07,Credito,59059045.00,COP,,180,Oficina,Aprobada,Cali,Isabella Diaz,CC,1044350751,Barranquilla,Personal,2019-12-24,true,isabella.diaz@empresa.com.co,3136487687,CDT | Cuenta Ahorros | Credito
1027,500418,2024-10-12,Cuenta Corriente,1070297.00,COP,,,Oficina,Pendiente,Bogota,Isabella Diaz,CC,1044350751,Barranquilla,Personal,2019-12-24,true,isabella.diaz@empresa.com.co,3136487687,CDT | Cuenta Ahorros | Credito
1039,500084,2024-03-27,Cuenta Corriente,,USD,,,Oficina,Pendiente,Cali,Carlos Gomez,,,Bogota,Personal,2021-02-01,false,,,Cuenta Corriente
1026,500284,2024-11-04,Cuenta Ahorros,2932806.00,COP,,,App,Rechazada,Bogota,Gabriela Nino,CC,309617176,Cucuta,Premium,2019-07-13,false,gabriela.nino@empresa.com.co,6022113244,CDT
1014,500223,2023-07-16,Cuenta Ahorros,10805060.25,COP,,,Oficina,Aprobada,Medellin,Santiago Vargas,NIT,291311700,Cali,Personal,2019-01-11,true,,,Credito | CDT | Cuenta Ahorros
1042,500291,2024-09-03,CDT,16712656.90,COP,13.700000,180,App,Pendiente,,Tecnosoluciones Sas,NIT,839022478-5,Bucaramanga,PYME,2019-03-13,false,tecnosoluciones.sas@outlook.com,6027136034,Cuenta Ahorros | Credito
1040,500255,2024-09-15,Cuenta Ahorros,3665687.00,COP,,,Cajero,Aprobada,Medellin,Camila Ortiz,,,Cali,,2020-05-03,true,,3118233229,Credito | Cuenta Corriente | CDT
1048,500156,2023-12-14,Cuenta Ahorros,,COP,,,Oficina,Aprobada,Cartagena,Tecnosoluciones Sas,NIT,835108164-6,Bogota,Empresarial,2019-08-28,false,tecnosoluciones.sas@gmail.com,3255204815,CDT | Cuenta Ahorros
1003,500077,2024-01-23,Credito,11945.21,USD,11.200000,365,Web,Pendiente,,Ana Maria Rojas,CC,533496827,Barranquilla,Personal,2020-07-01,true,ana.maria.rojas@empresa.com.co,3290597940,Cuenta Ahorros | Cuenta Corriente
1023,500046,2024-05-22,Cuenta Ahorros,,NULL,,,Web,Aprobada,Cali,Gabriela Nino,NIT,200660305,Cucuta,Personal,2023-11-11,false,gabriela.nino@outlook.com,6035151432,CDT | Credito | Cuenta Corriente
1023,500051,2024-11-21,Credito,24286585.00,COP,13.200000,,Web,Aprobada,Medellin,Gabriela Nino,NIT,200660305,Cucuta,Personal,2023-11-11,false,gabriela.nino@outlook.com,6035151432,CDT | Credito | Cuenta Corriente
1023,500383,2024-09-18,Cuenta Ahorros,1271047.00,COP,,,Cajero,Rechazada,Medellin,Gabriela Nino,NIT,200660305,Cucuta,Personal,2023-11-11,false,gabriela.nino@outlook.com,6035151432,CDT | Credito | Cuenta Corriente
1038,500269,2024-09-07,Cuenta Ahorros,8260314.00,COP,,,Cajero,Rechazada,Cali,Diego Torres,NIT,1054729284,Cali,Premium,2019-08-24,true,diego.torres@empresa.com.co,3183697021,Credito | Cuenta Ahorros
1046,500141,2024-04-15,Cuenta Ahorros,8982107.90,COP,,,Oficina,Aprobada,Cartagena,Agroexportadora Valle,NIT,895639767-7,Cartagena,PYME,2020-01-12,true,,3100851835,CDT | Credito | Cuenta Corriente
1011,500111,2024-09-06,CDT,73279280.00,COP,,360,App,Pendiente,Bogota,Santiago Vargas,NIT,339147326,Cali,Premium,2022-11-27,false,,6025607689,Cuenta Corriente
1008,500204,2024-12-07,CDT,34005777.00,COP,12.670000,,Cajero,Aprobada,Bogota,Lucia Fernandez,CC,450758146,Bogota,Premium,2022-08-07,true,,3269076238,Credito | Cuenta Ahorros
1013,500216,2024-11-24,Cuenta Corriente,10659303.00,COP,,,Cajero,Rechazada,Barranquilla,Camila Ortiz,CC,107445646,Pereira,Premium,2019-10-04,false,,"",CDT | Cuenta Corriente | Credito
1005,500356,2024-08-21,CDT,33668051.00,COP,8.150000,,Cajero,Pendiente,,Jorge Mendoza,NIT,151504661,Barranquilla,Premium,2022-08-09,false,,3187164926,Credito | Cuenta Ahorros
1028,500062,2024-01-08,Credito,14645094.00,COP,,360,Web,Aprobada,Bogota,Juan Perez,NIT,631851520,Pereira,Premium,2019-03-27,true,juan.perez@outlook.com,3106763370,Credito
1025,500264,2024-06-01,Credito,115827137.00,COP,13.590000,,Cajero,Pendiente,Barranquilla,Felipe Cardenas,NIT,620931459,Bogota,Premium,2022-04-02,false,,,Cuenta Ahorros
1021,500309,2024-11-04,Cuenta Corriente,9704997.00,COP,,,Web,Aprobada,Medellin,Daniela Suarez,,,Pereira,Premium,2023-03-19,true,daniela.suarez@empresa.com.co,"",Cuenta Ahorros | Credito | Cuenta Corriente
1007,500240,2024-02-16,CDT,23962.24,USD,9.800000,,Web,Aprobada,Barranquilla,Santiago Vargas,NIT,521686778,Manizales,Premium,2021-07-11,false,santiago.vargas@hotmail.com,"",""
1007,500174,2024-11-14,Cuenta Ahorros,4018625.00,COP,,,Web,Rechazada,Bucaramanga,Santiago Vargas,NIT,521686778,Manizales,Premium,2021-07-11,false,santiago.vargas@hotmail.com,"",""
1038,500207,2024-07-16,Cuenta Ahorros,5296.36,USD,,,Cajero,Aprobada,Cali,Diego Torres,NIT,1054729284,Cali,Premium,2019-08-24,true,diego.torres@empresa.com.co,3183697021,Credito | Cuenta Ahorros
1008,500155,2024-08-27,Cuenta Ahorros,14836914.00,COP,,,Cajero,Aprobada,Medellin,Lucia Fernandez,CC,450758146,Bogota,Premium,2022-08-07,true,,3269076238,Credito | Cuenta Ahorros
1022,500089,2024-11-08,Cuenta Corriente,10056762.90,NULL,,,Cajero,Aprobada,Cali,Lucia Fernandez,CC,446669194,Medellin,,2022-08-18,true,lucia.fernandez@outlook.com,"",Credito | Cuenta Corriente
1004,500014,2024-01-25,CDT,61580974.00,COP,8.400000,,Oficina,Aprobada,Cartagena,Isabella Diaz,CC,342601915,Medellin,Premium,2022-01-07,true,isabella.diaz@empresa.com.co,3138849654,Cuenta Ahorros
1041,500041,2024-08-22,CDT,63512617.00,COP,,,Web,Aprobada,Bogota,Textiles Del Caribe S.a.,NIT,880804498-2,Bogota,Empresarial,2021-04-18,true,textiles.del.caribe.s.a.@outlook.com,3293912594,Cuenta Corriente | CDT
1035,500213,2024-02-23,Cuenta Corriente,10837735.00,COP,,,App,Pendiente,Cali,Juan Perez,CC,103903237,Medellin,Premium,2021-12-28,true,juan.perez@gmail.com,"",Credito
1015,500057,2024-10-14,Cuenta Corriente,6833362.00,COP,,,App,Pendiente,Barranquilla,Daniela Suarez,CC,81551884,Bogota,Personal,2019-07-23,false,,,Cuenta Ahorros
1021,500146,2024-08-24,Cuenta Ahorros,10556.70,USD,,,Oficina,Aprobada,Bogota,Daniela Suarez,,,Pereira,Premium,2023-03-19,true,daniela.suarez@empresa.com.co,"",Cuenta Ahorros | Credito | Cuenta Corriente
1006,500064,2024-11-14,Cuenta Ahorros,,COP,,,App,Pendiente,Cali,Santiago Vargas,CC,147468722,Bogota,Personal,2022-07-10,false,santiago.vargas@outlook.com,6077327764,CDT | Cuenta Corriente | Cuenta Ahorros
1024,500067,2024-11-11,CDT,44129606.00,NULL,,360,Oficina,Pendiente,Barranquilla,Isabella Diaz,,,Medellin,Personal,2021-12-23,false,isabella.diaz@outlook.com,3275015557,Cuenta Ahorros | Cuenta Corriente | CDT
1024,500083,2024-05-01,Cuenta Ahorros,,COP,,,Web,Aprobada,Bogota,Isabella Diaz,,,Medellin,Personal,2021-12-23,false,isabella.diaz@outlook.com,3275015557,Cuenta Ahorros | Cuenta Corriente | CDT
1014,500072,2024-12-18,Cuenta Corriente,2580610.00,COP,,,Oficina,Pendiente,Cartagena,Santiago Vargas,NIT,291311700,Cali,Personal,2019-01-11,true,,,Credito | CDT | Cuenta Ahorros
1030,500218,2024-05-10,Cuenta Corriente,9004221.00,COP,,,App,Pendiente,Cali,Sofia Ramirez,NIT,530802345,Bogota,Premium,2022-12-11,false,sofia.ramirez@outlook.com,3238952955,Credito
1030,500354,2024-09-02,Cuenta Ahorros,9885342.00,COP,,,Cajero,Pendiente,,Sofia Ramirez,NIT,530802345,Bogota,Premium,2022-12-11,false,sofia.ramirez@outlook.com,3238952955,Credito
7777,500249,2024-12-02,Cuenta Ahorros,2028095.90,COP,,,Cajero,Rechazada,Bucaramanga,No identificado,,,,,,,,,""
1002,500144,2024-11-28,Cuenta Ahorros,407818.25,COP,,,Web,Pendiente,Bogota,Daniela Suarez,CC,670318744,Bogota,Personal,2021-02-02,true,,3286791978,Cuenta Ahorros | CDT
1013,500058,2025-03-04,Cuenta Ahorros,1236028.00,COP,,,Web,Pendiente,Barranquilla,Camila Ortiz,CC,107445646,Pereira,Premium,2019-10-04,false,,"",CDT | Cuenta Corriente | Credito
1044,500420,2024-08-13,Cuenta Corriente,3070406.00,COP,,,Oficina,Aprobada,Bogota,Alimentos La Cosecha,NIT,806768972-4,Cali,Empresarial,2019-11-26,true,,,Cuenta Corriente | CDT | Credito
1044,500397,2023-06-05,Cuenta Corriente,3421231.00,COP,,,Oficina,Pendiente,Cali,Alimentos La Cosecha,NIT,806768972-4,Cali,Empresarial,2019-11-26,true,,,Cuenta Corriente | CDT | Credito
1015,500189,2024-10-04,Cuenta Ahorros,10949578.00,COP,,,Cajero,Aprobada,Medellin,Daniela Suarez,CC,81551884,Bogota,Personal,2019-07-23,false,,,Cuenta Ahorros
1014,500022,2024-11-25,Cuenta Ahorros,11354955.00,COP,,,App,Aprobada,Cartagena,Santiago Vargas,NIT,291311700,Cali,Personal,2019-01-11,true,,,Credito | CDT | Cuenta Ahorros
1030,500162,2024-12-26,Credito,61917780.00,COP,8.200000,,Web,Rechazada,Medellin,Sofia Ramirez,NIT,530802345,Bogota,Premium,2022-12-11,false,sofia.ramirez@outlook.com,3238952955,Credito
1050,500177,2024-12-16,Cuenta Ahorros,22712.19,USD,,,Oficina,Aprobada,Cali,Inversiones El Roble Sas,NIT,843374700-0,Bogota,,2023-06-08,false,inversiones.el.roble.sas@hotmail.com,6087257455,""
1046,500343,2024-06-10,Cuenta Ahorros,4655085.00,COP,,,Oficina,Pendiente,Barranquilla,Agroexportadora Valle,NIT,895639767-7,Cartagena,PYME,2020-01-12,true,,3100851835,CDT | Credito | Cuenta Corriente
1029,500384,2024-11-17,Cuenta Ahorros,3639304.00,COP,,,Cajero,Rechazada,Medellin,Camila Ortiz,NIT,992161337,Cali,Premium,2021-03-22,true,camila.ortiz@gmail.com,3197030144,Credito
7777,500123,2024-11-20,Cuenta Ahorros,1973695.25,COP,,,App,Rechazada,Barranquilla,No identificado,,,,,,,,,""
1050,500150,2024-06-18,CDT,26629119.00,COP,12.800000,,Cajero,Rechazada,Medellin,Inversiones El Roble Sas,NIT,843374700-0,Bogota,,2023-06-08,false,inversiones.el.roble.sas@hotmail.com,6087257455,""
1034,500250,2024-11-20,Cuenta Ahorros,,COP,,,Cajero,Rechazada,Medellin,María José Álvarez,CC,446377174,Barranquilla,,2023-05-10,true,maria.jose.alvarez@gmail.com,3185319380,Cuenta Corriente
1029,500129,2024-09-11,Cuenta Corriente,8559.32,USD,,,Oficina,Pendiente,Bogota,Camila Ortiz,NIT,992161337,Cali,Premium,2021-03-22,true,camila.ortiz@gmail.com,3197030144,Credito
1034,500145,2024-10-01,Cuenta Corriente,5605.59,USD,,,Oficina,Pendiente,Cali,María José Álvarez,CC,446377174,Barranquilla,,2023-05-10,true,maria.jose.alvarez@gmail.com,3185319380,Cuenta Corriente
1002,500161,2024-06-16,CDT,75510777.00,COP,,90,Web,Aprobada,Medellin,Daniela Suarez,CC,670318744,Bogota,Personal,2021-02-02,true,,3286791978,Cuenta Ahorros | CDT
1040,500365,2024-11-23,Cuenta Ahorros,10688355.00,COP,,,Cajero,Aprobada,,Camila Ortiz,,,Cali,,2020-05-03,true,,3118233229,Credito | Cuenta Corriente | CDT
7777,500376,2024-01-18,CDT,4311031.90,COP,11.200000,360,Web,Pendiente,,No identificado,,,,,,,,,""
1042,500406,2024-03-26,Cuenta Ahorros,12160586.90,COP,,,Oficina,Pendiente,Medellin,Tecnosoluciones Sas,NIT,839022478-5,Bucaramanga,PYME,2019-03-13,false,tecnosoluciones.sas@outlook.com,6027136034,Cuenta Ahorros | Credito
1028,500311,2024-12-11,CDT,,USD,8.980000,,App,Pendiente,Cali,Juan Perez,NIT,631851520,Pereira,Premium,2019-03-27,true,juan.perez@outlook.com,3106763370,Credito
1048,500253,2024-11-10,Cuenta Ahorros,7633839.00,COP,,,App,Rechazada,Barranquilla,Tecnosoluciones Sas,NIT,835108164-6,Bogota,Empresarial,2019-08-28,false,tecnosoluciones.sas@gmail.com,3255204815,CDT | Cuenta Ahorros
1049,500208,2024-01-17,Cuenta Ahorros,11177444.00,COP,,,Cajero,Pendiente,Bogota,Tecnosoluciones Sas,NIT,804895887-9,Cali,Empresarial,2019-06-25,true,,,CDT
1021,500382,2024-08-01,Cuenta Ahorros,4941023.00,NULL,,,Web,Pendiente,Cali,Daniela Suarez,,,Pereira,Premium,2023-03-19,true,daniela.suarez@empresa.com.co,"",Cuenta Ahorros | Credito | Cuenta Corriente
1040,500183,2024-11-02,CDT,57692951.00,COP,12.470000,,App,Aprobada,Barranquilla,Camila Ortiz,,,Cali,,2020-05-03,true,,3118233229,Credito | Cuenta Corriente | CDT
1021,500361,2024-10-11,Cuenta Ahorros,12304083.00,COP,,,Cajero,Aprobada,Cali,Daniela Suarez,,,Pereira,Premium,2023-03-19,true,daniela.suarez@empresa.com.co,"",Cuenta Ahorros | Credito | Cuenta Corriente
1044,500081,2024-09-04,Cuenta Ahorros,7241.11,USD,,,App,Aprobada,Bogota,Alimentos La Cosecha,NIT,806768972-4,Cali,Empresarial,2019-11-26,true,,,Cuenta Corriente | CDT | Credito
1001,500323,2024-06-03,Cuenta Ahorros,6053563.00,COP,,,Cajero,Pendiente,Medellin,María José Álvarez,CC,183324205,Cali,Premium,2023-10-22,false,maria.jose.alvarez@hotmail.com,3255808277,Credito | CDT | Cuenta Ahorros
1018,500033,2024-10-23,Cuenta Corriente,12878233.25,COP,,,Oficina,Pendiente,Barranquilla,Valentina Ruiz,CC,889034069,Barranquilla,Premium,2019-06-16,true,valentina.ruiz@outlook.com,3148717954,Cuenta Corriente | CDT | Cuenta Ahorros
1038,500417,2024-12-05,Cuenta Corriente,2386490.00,COP,,,App,Rechazada,Bogota,Diego Torres,NIT,1054729284,Cali,Premium,2019-08-24,true,diego.torres@empresa.com.co,3183697021,Credito | Cuenta Ahorros
7777,500355,2024-02-11,CDT,11043.66,USD,10.000000,,App,Aprobada,Bucaramanga,No identificado,,,,,,,,,""
1050,500149,2024-05-02,Credito,87798609.00,COP,,365,App,Aprobada,Cali,Inversiones El Roble Sas,NIT,843374700-0,Bogota,,2023-06-08,false,inversiones.el.roble.sas@hotmail.com,6087257455,""
1013,500378,2024-12-09,CDT,49096276.00,COP,,365,App,Aprobada,Cali,Camila Ortiz,CC,107445646,Pereira,Premium,2019-10-04,false,,"",CDT | Cuenta Corriente | Credito
1026,500254,2024-06-13,Cuenta Corriente,9561243.00,COP,,,Cajero,Aprobada,,Gabriela Nino,CC,309617176,Cucuta,Premium,2019-07-13,false,gabriela.nino@empresa.com.co,6022113244,CDT
1008,500300,2024-06-09,Cuenta Ahorros,1399668.00,COP,,,Web,Aprobada,Medellin,Lucia Fernandez,CC,450758146,Bogota,Premium,2022-08-07,true,,3269076238,Credito | Cuenta Ahorros
1004,500276,2024-02-05,CDT,22814787.00,COP,10.340000,,Oficina,Rechazada,Barranquilla,Isabella Diaz,CC,342601915,Medellin,Premium,2022-01-07,true,isabella.diaz@empresa.com.co,3138849654,Cuenta Ahorros
1028,500360,2024-08-01,Cuenta Corriente,5544445.00,COP,,,Cajero,Aprobada,,Juan Perez,NIT,631851520,Pereira,Premium,2019-03-27,true,juan.perez@outlook.com,3106763370,Credito
1019,500137,2024-12-15,CDT,78565684.00,NULL,,365,App,Pendiente,Barranquilla,Jorge Mendoza,NIT,572265678,Bogota,Personal,2021-03-12,false,jorge.mendoza@outlook.com,3155751377,Cuenta Corriente | Cuenta Ahorros
1030,500152,2024-06-13,Cuenta Corriente,3689661.25,NULL,,,Oficina,Rechazada,Bogota,Sofia Ramirez,NIT,530802345,Bogota,Premium,2022-12-11,false,sofia.ramirez@outlook.com,3238952955,Credito
1018,500160,2024-05-20,CDT,38396953.00,COP,8.500000,,Web,Rechazada,Cali,Valentina Ruiz,CC,889034069,Barranquilla,Premium,2019-06-16,true,valentina.ruiz@outlook.com,3148717954,Cuenta Corriente | CDT | Cuenta Ahorros
1021,500096,2024-11-09,CDT,33852741.00,COP,12.820000,,Web,Rechazada,Medellin,Daniela Suarez,,,Pereira,Premium,2023-03-19,true,daniela.suarez@empresa.com.co,"",Cuenta Ahorros | Credito | Cuenta Corriente
